34280835,2021-05-21,460
34280835,2021-05-22,460
34280835,2021-05-23,460
34280835,2021-05-24,460
34280835,2021-05-25,460
35500986,2021-04-27,528
35500986,2021-04-28,528
35500986,2021-04-29,528
35500986,2021-04-30,568
35500986,2021-05-01,668
35500986,2021-05-02,668
35500986,2021-05-03,668
35500986,2021-04-17,380
42978594,2021-03-11,145
42978594,2021-03-12,145
42978594,2021-03-13,145
36078746,2021-03-06,158
36078746,2021-03-08,158
36078754,2021-03-06,228
36078754,2021-03-08,168
34298261,2021-03-06,498
34298261,2021-03-10,498
34298261,2021-03-11,498
34298261,2021-03-12,498
34298261,2021-03-13,498
34995772,2021-03-10,221
34995772,2021-03-11,221
34995772,2021-03-12,221
44278066,2021-03-06,235
44278066,2021-03-07,220
44278066,2021-03-08,220
44278066,2021-03-09,205
44278066,2021-03-10,205
44278066,2021-03-11,205
44278066,2021-03-12,220
44278066,2021-03-13,220
40455888,2021-03-06,368
40455888,2021-03-07,368
27040974,2021-03-06,168
27040974,2021-03-07,98
27040974,2021-03-08,98
27040974,2021-03-10,198
27040974,2021-03-11,198
27040974,2021-03-12,198
27040974,2021-03-13,198
27040974,2021-03-14,198
27040974,2021-03-28,98
27040974,2021-03-29,98
27040974,2021-03-30,98
27040974,2021-03-31,98
27040974,2021-04-01,98
27040974,2021-04-02,168
27040974,2021-04-03,168
27040974,2021-04-04,98
27040974,2021-04-05,98
27040974,2021-04-06,98
27040974,2021-04-07,98
27040974,2021-04-08,98
27040974,2021-04-09,168
27040974,2021-04-10,168
27040974,2021-04-11,98
27040974,2021-04-12,98
27040974,2021-04-13,98
27040974,2021-04-14,98
27040974,2021-04-15,98
27040974,2021-04-16,168
27040974,2021-04-17,168
27040974,2021-04-18,98
27040974,2021-04-19,98
27040974,2021-04-20,98
27040974,2021-04-21,98
27040974,2021-04-22,98
27040974,2021-04-23,168
27040974,2021-04-24,168
27040974,2021-04-25,98
27040974,2021-04-26,98
27040974,2021-04-27,98
27040974,2021-04-28,98
27040974,2021-04-29,98
27040974,2021-04-30,168
27041917,2021-03-11,689
27041917,2021-03-12,689
27041917,2021-03-28,398
27041917,2021-03-29,398
27041917,2021-03-30,398
27041917,2021-03-31,398
27041917,2021-04-01,398
27041917,2021-04-02,498
27041917,2021-04-03,498
27041917,2021-04-04,398
27041917,2021-04-05,398
27041917,2021-04-06,398
27041917,2021-04-07,398
27041917,2021-04-08,398
27041917,2021-04-09,498
27041917,2021-04-10,498
27041917,2021-04-11,398
27041917,2021-04-12,398
27041917,2021-04-13,398
27041917,2021-04-14,398
27041917,2021-04-15,398
27041917,2021-04-16,498
27041917,2021-04-17,498
27041917,2021-04-18,398
27041917,2021-04-19,398
27041917,2021-04-20,398
27041917,2021-04-21,398
27041917,2021-04-22,398
27041917,2021-04-23,498
27041917,2021-04-24,498
27041917,2021-04-25,398
27041917,2021-04-26,398
27041917,2021-04-27,398
27041917,2021-04-28,398
27041917,2021-04-29,398
27041917,2021-04-30,498
27035451,2021-03-28,228
27035451,2021-03-29,228
27035451,2021-03-30,228
27035451,2021-03-31,228
27035451,2021-04-01,228
27035451,2021-04-02,298
27035451,2021-04-03,298
27035451,2021-04-04,228
27035451,2021-04-05,228
27035451,2021-04-06,228
27035451,2021-04-07,228
27035451,2021-04-08,228
27035451,2021-04-09,298
27035451,2021-04-10,298
27035451,2021-04-11,228
27035451,2021-04-12,228
27035451,2021-04-13,228
27035451,2021-04-14,228
27035451,2021-04-15,228
27035451,2021-04-16,298
27035451,2021-04-17,298
27035451,2021-04-18,228
27035451,2021-04-19,228
27035451,2021-04-20,228
27035451,2021-04-21,228
27035451,2021-04-22,228
27035451,2021-04-23,298
27035451,2021-04-24,298
27035451,2021-04-25,228
27035451,2021-04-26,228
27035451,2021-04-27,228
27035451,2021-04-28,228
27035451,2021-04-29,228
27035451,2021-04-30,298
27035451,2021-03-07,228
27035451,2021-03-11,580
27035451,2021-03-12,580
27035451,2021-03-13,580
27292820,2021-03-06,338
27292820,2021-03-13,338
27292820,2021-03-09,288
27292820,2021-03-10,288
27292820,2021-03-11,288
27292820,2021-03-12,338
27292820,2021-03-19,338
27292820,2021-03-20,358
45559741,2021-03-11,368
45559741,2021-03-12,368
45559741,2021-03-10,368
43857135,2021-03-06,389
43857135,2021-03-10,389
43857135,2021-03-11,800
43857135,2021-03-12,800
43857135,2021-03-13,800
46628660,2021-03-05,390
46628660,2021-03-06,390
46628660,2021-03-07,390
46628660,2021-03-08,390
46628660,2021-03-09,390
46628660,2021-03-10,600
46628660,2021-03-11,600
46628660,2021-03-12,600
46628660,2021-03-13,600
41515193,2021-03-06,389
24279565,2021-04-02,1580
24279565,2021-04-03,1580
24279565,2021-04-04,1280
24279565,2021-04-30,1580
24279565,2021-05-01,1580
24279565,2021-05-02,1280
24279565,2021-05-03,1280
24279565,2021-05-04,1280
39689785,2021-03-13,308
39689785,2021-03-10,268
39689785,2021-03-11,268
34304596,2021-04-01,299
34304596,2021-04-02,499
34304596,2021-04-03,499
24658149,2021-05-01,1280
24658149,2021-05-02,980
24658149,2021-05-03,980
24658149,2021-05-04,980
24657670,2021-05-01,1280
24657670,2021-05-02,980
24657670,2021-05-03,980
24657670,2021-05-04,980
43266198,2021-03-08,2800
43266198,2021-03-09,2800
43266198,2021-03-10,2800
43266198,2021-03-11,2800
43266198,2021-03-12,2800
43266198,2021-03-13,2800
43266198,2021-03-14,2800
43266198,2021-03-15,2800
45818901,2021-03-05,369
45818901,2021-03-06,369
45818901,2021-03-12,369
45818901,2021-03-13,369
31396425,2021-03-19,168
31396425,2021-03-20,168
31396425,2021-03-21,168
31396425,2021-03-22,168
31396425,2021-03-23,168
31396425,2021-03-24,168
31396425,2021-03-25,168
31396425,2021-03-26,168
31396425,2021-03-27,168
31396425,2021-03-28,168
31396425,2021-03-29,168
31396425,2021-03-30,168
31396425,2021-03-31,168
31396425,2021-04-01,168
31396425,2021-04-02,168
31396425,2021-04-03,168
46877416,2021-03-05,66
46877416,2021-03-06,66
46877416,2021-03-07,66
46877416,2021-03-08,66
46877416,2021-03-09,66
46877416,2021-03-10,66
46877416,2021-03-11,66
46877416,2021-03-12,66
46877416,2021-03-13,66
45692614,2021-03-05,399
45692614,2021-03-06,299
45692614,2021-03-10,399
45692614,2021-03-11,399
45692614,2021-03-12,399
45692614,2021-03-13,399
45692614,2021-03-14,399
45692890,2021-03-10,299
45692890,2021-03-11,299
45009302,2021-03-06,268
43855130,2021-03-06,496
43855130,2021-03-07,496
43855130,2021-03-08,496
43855130,2021-03-09,496
43855130,2021-03-10,496
43855130,2021-03-11,496
43855130,2021-03-12,496
43855130,2021-03-13,496
43855130,2021-03-14,496
43855130,2021-03-15,496
43855130,2021-03-16,496
43855130,2021-03-17,496
43855130,2021-03-18,496
43855130,2021-03-19,496
43855130,2021-03-20,496
43855130,2021-03-21,496
43855130,2021-03-22,496
43855130,2021-03-23,496
43855130,2021-03-24,496
43855130,2021-03-25,496
43855130,2021-03-26,496
43855130,2021-03-27,496
43855130,2021-03-28,496
43855130,2021-03-29,496
43855130,2021-03-30,496
43855130,2021-03-31,496
43855130,2021-04-01,496
43855130,2021-04-02,496
43855130,2021-04-03,496
43855130,2021-04-04,496
46780456,2021-03-05,170
46780456,2021-03-06,170
46780456,2021-03-07,170
46780456,2021-03-08,170
46780456,2021-03-09,170
46780456,2021-03-10,170
46780456,2021-03-11,170
46780456,2021-03-12,170
46780456,2021-03-13,170
46780456,2021-03-14,170
46780456,2021-03-15,170
46780456,2021-03-16,170
46780456,2021-03-17,170
46780456,2021-03-18,170
46780456,2021-03-19,170
46780456,2021-03-20,170
46780456,2021-03-21,160
46780456,2021-03-22,160
46780456,2021-03-23,160
46780456,2021-03-24,160
46780456,2021-03-25,160
46780456,2021-03-26,160
46961273,2021-03-06,338
46961273,2021-03-13,338
45108967,2021-03-07,288
45108967,2021-03-08,288
45108967,2021-03-09,288
45108967,2021-03-10,288
45108967,2021-03-11,288
45108967,2021-03-12,288
45108967,2021-03-13,288
45108967,2021-03-14,288
45108967,2021-03-15,288
45791946,2021-05-01,218
45791946,2021-05-02,218
45791946,2021-05-03,218
45791946,2021-05-04,218
45791946,2021-05-05,218
45791946,2021-05-06,218
45791946,2021-05-07,218
45791946,2021-05-08,218
45791946,2021-05-09,218
45791946,2021-05-10,218
45791946,2021-05-11,218
45791946,2021-05-12,218
45791946,2021-05-13,218
45791946,2021-05-14,218
45791946,2021-05-15,218
45791946,2021-05-16,218
45791946,2021-05-17,218
45791946,2021-05-18,218
45791946,2021-05-19,218
45791946,2021-05-20,218
45791946,2021-05-21,218
45791946,2021-05-22,218
45791946,2021-05-23,218
45791946,2021-05-24,218
45791946,2021-05-25,218
45791946,2021-05-26,218
45791946,2021-05-27,218
45791946,2021-05-28,218
45791946,2021-05-29,218
45791946,2021-05-30,218
45791946,2021-05-31,218
45246322,2021-03-20,188
39974931,2021-03-06,288
39974931,2021-03-13,288
39974931,2021-03-14,229
39974931,2021-03-15,188
39974931,2021-03-16,229
39974931,2021-03-17,229
46687754,2021-03-11,298
46687754,2021-03-12,458
46687754,2021-03-13,458
45663403,2021-03-05,419
45663403,2021-03-12,419
45663403,2021-03-13,419
45663403,2021-03-06,419
35047610,2021-03-05,229
35047610,2021-03-06,229
35047610,2021-03-11,219
35047610,2021-03-12,229
35047610,2021-04-02,259
35047610,2021-04-03,259
35047610,2021-04-04,259
45521526,2021-05-01,292
45521526,2021-05-02,292
45521526,2021-05-03,292
45521526,2021-05-04,292
45521526,2021-05-05,181
45521526,2021-05-06,181
45521526,2021-05-07,207
45521526,2021-05-08,207
45521526,2021-05-09,181
45521526,2021-05-10,181
45521526,2021-05-11,181
45521526,2021-05-12,181
45521526,2021-05-13,181
45521526,2021-05-14,207
45521526,2021-05-15,207
45521526,2021-05-16,181
45521526,2021-05-17,181
45521526,2021-05-18,181
45521526,2021-05-19,181
45521526,2021-05-20,181
45521526,2021-05-21,207
45521526,2021-05-22,207
45521526,2021-05-23,181
45521526,2021-05-24,181
45521526,2021-05-25,181
45521526,2021-05-26,181
45521526,2021-05-27,181
45521526,2021-05-28,207
45521526,2021-05-29,207
45521526,2021-05-30,181
45521526,2021-05-31,181
45262291,2021-05-01,640
45262291,2021-05-02,640
45262291,2021-05-03,640
45262291,2021-05-04,640
45262291,2021-05-05,339
45262291,2021-05-06,339
45262291,2021-05-07,392
45262291,2021-05-08,392
45262291,2021-05-09,339
45262291,2021-05-10,339
45262291,2021-05-11,339
45262291,2021-05-12,339
45262291,2021-05-13,339
45262291,2021-05-14,392
45262291,2021-05-15,392
45262291,2021-05-16,339
45262291,2021-05-17,339
45262291,2021-05-18,339
45262291,2021-05-19,339
45262291,2021-05-20,339
45262291,2021-05-21,392
45262291,2021-05-22,392
45262291,2021-05-23,339
45262291,2021-05-24,339
45262291,2021-05-25,339
45262291,2021-05-26,339
45262291,2021-05-27,339
45262291,2021-05-28,392
45262291,2021-05-29,392
45262291,2021-05-30,339
45262291,2021-05-31,339
35048968,2021-03-06,229
35048968,2021-03-07,220
35048968,2021-03-08,220
35048968,2021-03-09,220
35048968,2021-03-10,220
35048968,2021-03-11,220
35048968,2021-03-12,229
35048968,2021-03-13,229
35048968,2021-03-14,220
35048968,2021-03-15,220
35048968,2021-03-16,220
35048968,2021-03-17,220
35048968,2021-03-18,220
35048968,2021-03-19,229
35048968,2021-03-20,229
35048968,2021-03-21,220
35048968,2021-03-22,220
35048968,2021-03-23,220
35048968,2021-03-24,220
35048968,2021-03-25,220
35048968,2021-03-26,229
35048968,2021-03-27,229
35048968,2021-03-28,220
35048968,2021-03-29,220
35048968,2021-03-30,220
35048968,2021-04-02,259
35048968,2021-04-03,259
35048968,2021-04-04,259
43308881,2021-03-11,380
43308881,2021-03-12,380
43308881,2021-03-13,380
43308881,2021-03-20,380
43308881,2021-03-15,380
41418137,2021-04-01,149
41418137,2021-04-02,149
41418137,2021-04-03,149
41418137,2021-04-04,149
41418137,2021-04-05,149
41418137,2021-04-06,149
41418137,2021-04-07,149
41418137,2021-04-08,149
41418137,2021-04-09,149
41418137,2021-04-10,149
41418137,2021-04-11,149
41418137,2021-04-12,149
41418137,2021-04-13,149
41418137,2021-04-14,149
41418137,2021-04-15,149
41418137,2021-04-16,149
41418137,2021-04-17,149
41418137,2021-04-18,149
41418137,2021-04-19,149
41418137,2021-04-20,149
41418137,2021-04-21,149
41418137,2021-04-22,149
41418137,2021-04-23,149
41418137,2021-04-24,149
41418137,2021-04-25,149
41418137,2021-04-26,149
41418137,2021-04-27,149
41418137,2021-04-28,149
41418137,2021-04-29,149
41418137,2021-04-30,149
41418137,2021-05-01,149
41418137,2021-05-02,149
41418137,2021-05-03,149
41418137,2021-05-04,149
41418137,2021-05-05,149
41418137,2021-05-06,149
41418137,2021-05-07,149
41418137,2021-05-08,149
41418137,2021-05-09,149
41418137,2021-05-10,149
41418137,2021-05-11,149
41418137,2021-05-12,149
41418137,2021-05-13,149
41418137,2021-05-14,149
41418137,2021-05-15,149
41418137,2021-05-16,149
41418137,2021-05-17,149
41418137,2021-05-18,149
41418137,2021-05-19,149
41418137,2021-05-20,149
41418137,2021-05-21,149
41418137,2021-05-22,149
41418137,2021-05-23,149
41418137,2021-05-24,149
41418137,2021-05-25,149
41418137,2021-05-26,149
41418137,2021-05-27,149
41418137,2021-05-28,149
41418137,2021-05-29,149
41418137,2021-05-30,149
41418137,2021-05-31,149
35654490,2021-03-06,898
35654490,2021-03-07,898
35654490,2021-03-08,898
35654490,2021-03-09,898
35654490,2021-03-10,898
35654490,2021-03-11,898
35654490,2021-03-12,898
35654490,2021-03-13,898
35654490,2021-03-14,898
35654490,2021-03-15,898
35654490,2021-03-16,898
35654490,2021-03-17,898
35654490,2021-03-18,898
35654490,2021-03-19,898
35654490,2021-03-20,898
35654490,2021-03-21,898
35654490,2021-03-22,898
35654490,2021-03-23,898
35654490,2021-03-24,898
35654490,2021-03-25,898
35654490,2021-03-26,898
35654490,2021-03-27,898
35654490,2021-03-28,898
35654490,2021-03-29,898
35654490,2021-03-30,898
35654490,2021-03-31,898
35654490,2021-04-01,898
35654490,2021-04-02,898
35654490,2021-04-03,898
35654490,2021-04-04,898
35654490,2021-04-05,898
35654490,2021-04-06,898
35654490,2021-04-07,898
35654490,2021-04-08,898
35654490,2021-04-09,898
35654490,2021-04-10,898
35654490,2021-04-11,898
35654490,2021-04-12,898
35654490,2021-04-13,898
35654490,2021-04-14,898
35654490,2021-04-15,898
35654490,2021-04-16,898
35654490,2021-04-17,898
35654490,2021-04-18,898
35654490,2021-04-19,898
35654490,2021-04-20,898
35654490,2021-04-21,898
35654490,2021-04-22,898
35654490,2021-04-23,898
35654490,2021-04-24,898
35654490,2021-04-25,898
35654490,2021-04-26,898
35654490,2021-04-27,898
35654490,2021-04-28,898
35654490,2021-04-29,898
35654490,2021-04-30,898
35654490,2021-05-01,898
35654490,2021-05-02,898
35654490,2021-05-03,898
35654490,2021-05-04,898
35654490,2021-05-05,898
35654490,2021-05-06,898
35654490,2021-05-07,898
35654490,2021-05-08,898
35654490,2021-05-09,898
35654490,2021-05-10,898
35654490,2021-05-11,898
35654490,2021-05-12,898
35654490,2021-05-13,898
35654490,2021-05-14,898
35654490,2021-05-15,898
35654490,2021-05-16,898
35654490,2021-05-17,898
35654490,2021-05-18,898
35654490,2021-05-19,898
35654490,2021-05-20,898
35654490,2021-05-21,898
35654490,2021-05-22,898
35654490,2021-05-23,898
35654490,2021-05-24,898
35654490,2021-05-25,898
35654490,2021-05-26,898
35654490,2021-05-27,898
35654490,2021-05-28,898
35654490,2021-05-29,898
35654490,2021-05-30,898
35654490,2021-05-31,898
43807323,2021-03-07,99
43807323,2021-03-08,99
43807323,2021-03-09,99
43807323,2021-03-10,99
43807323,2021-03-11,99
43807323,2021-03-12,99
43807323,2021-03-13,99
43807323,2021-03-14,99
43807323,2021-03-15,99
43807323,2021-03-16,99
43807323,2021-03-17,99
43807323,2021-03-18,99
43807323,2021-03-19,99
43807323,2021-03-20,99
43807323,2021-03-21,99
43807323,2021-03-22,99
43807323,2021-03-23,99
43807323,2021-03-24,99
43807323,2021-03-25,99
43807323,2021-03-26,99
43807323,2021-03-27,99
43807323,2021-03-28,99
43807323,2021-03-29,99
43807323,2021-03-30,99
43807323,2021-03-31,99
43807323,2021-04-01,99
32390764,2021-03-08,6000
37409082,2021-03-06,489
37409082,2021-03-07,429
37409082,2021-03-08,429
37409082,2021-03-09,429
37409082,2021-03-10,429
37409082,2021-03-11,429
38749070,2021-03-09,388
38508745,2021-03-06,308
38508745,2021-03-07,268
38508745,2021-03-08,268
38508745,2021-03-09,268
38508745,2021-03-10,268
38508745,2021-03-11,268
38508745,2021-03-12,308
38508745,2021-03-13,308
38508745,2021-03-14,268
38508745,2021-03-15,268
33224982,2021-03-06,138
33224982,2021-03-07,138
33224982,2021-03-08,138
33224982,2021-03-09,138
33224982,2021-03-10,138
33224982,2021-03-11,138
33224982,2021-03-12,138
33224982,2021-03-13,138
38374169,2021-05-01,258
38374169,2021-05-02,258
38374169,2021-05-03,258
38374169,2021-05-04,258
38374169,2021-05-05,258
38374169,2021-05-06,258
38374169,2021-05-07,258
38374169,2021-05-08,258
38374169,2021-05-09,258
38374169,2021-05-10,258
38374169,2021-05-11,258
38374169,2021-05-12,258
38374169,2021-05-13,258
38374169,2021-05-14,258
38374169,2021-05-15,258
38374169,2021-05-16,258
38374169,2021-05-17,258
38374169,2021-05-18,258
38374169,2021-05-19,258
38374169,2021-05-20,258
38374169,2021-05-21,258
38374169,2021-05-22,258
38374169,2021-05-23,258
38374169,2021-05-24,258
38374169,2021-05-25,258
38374169,2021-05-26,258
38374169,2021-05-27,258
38374169,2021-05-28,258
38374169,2021-05-29,258
38374169,2021-05-30,258
38374169,2021-05-31,258
38374417,2021-05-01,228
38374417,2021-05-02,228
38374417,2021-05-03,228
38374417,2021-05-04,228
38374417,2021-05-05,228
38374417,2021-05-06,228
38374417,2021-05-07,228
38374417,2021-05-08,228
38374417,2021-05-09,228
38374417,2021-05-10,228
38374417,2021-05-11,228
38374417,2021-05-12,228
38374417,2021-05-13,228
38374417,2021-05-14,228
38374417,2021-05-15,228
38374417,2021-05-16,228
38374417,2021-05-17,228
38374417,2021-05-18,228
38374417,2021-05-19,228
38374417,2021-05-20,228
38374417,2021-05-21,228
38374417,2021-05-22,228
38374417,2021-05-23,228
38374417,2021-05-24,228
38374417,2021-05-25,228
38374417,2021-05-26,228
38374417,2021-05-27,228
38374417,2021-05-28,228
38374417,2021-05-29,228
38374417,2021-05-30,228
38374417,2021-05-31,228
38076809,2021-03-09,335
41012858,2021-03-08,3000
41012858,2021-03-09,3000
41012858,2021-03-10,3000
41012858,2021-03-11,3000
41012858,2021-03-12,3000
41012858,2021-03-13,3000
41012858,2021-03-14,3000
41012858,2021-03-15,3000
41012858,2021-03-16,3000
41012858,2021-03-17,3000
44660712,2021-03-06,288
44660712,2021-03-10,248
44660712,2021-03-11,248
44660712,2021-03-12,288
44660712,2021-03-13,288
29037269,2021-03-12,159
29037269,2021-03-13,159
43502836,2021-03-26,983
43502836,2021-04-09,983
43502836,2021-03-19,983
43502836,2021-03-16,897
43502836,2021-03-17,897
43502836,2021-03-18,897
43502836,2021-03-20,983
43099970,2021-05-01,1031
43099970,2021-05-02,1031
43099970,2021-05-03,1031
43099970,2021-05-04,1031
43099970,2021-05-05,1031
43099970,2021-05-06,675
43099970,2021-05-07,793
43099970,2021-05-08,793
43099970,2021-05-09,675
43099970,2021-05-10,675
43099970,2021-05-11,675
43099970,2021-05-12,675
43099970,2021-05-13,675
43099970,2021-05-14,793
43099970,2021-05-15,793
43099970,2021-05-16,675
43099970,2021-05-17,675
43099970,2021-05-18,675
43099970,2021-05-19,675
43099970,2021-05-20,675
43099970,2021-05-21,793
43099970,2021-05-22,793
43099970,2021-05-23,675
43099970,2021-05-24,675
43099970,2021-05-25,675
